Track,Composer,Milliseconds,Bytes,UnitPrice,Genre,Album,Artist,Seconds,len_byte_ratio,Track_sentiment,Track_pol_sub_mix
Wild Side,Nikki Sixx/Tommy Lee/Vince Neil,276767,9116997,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,276.767,0.03035725469691391,0.1,0.04000000000000001
Same Ol' Situation,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,254511,8283958,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,254.511,0.030723357119869513,0.0,0.0
Home Sweet Home,Nikki Sixx/Tommy Lee/Vince Neil,236904,7697538,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,236.904,0.030776593762836896,0.35,0.22749999999999998
Afraid,Nikki Sixx,248006,8077464,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,248.006,0.030703448508096105,-0.6,-0.54
Don't Go Away Mad (Just Go Away),Mick Mars/Nikki Sixx,279980,9188156,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,279.98,0.030471837874759638,-0.625,-0.625
Without You,Mick Mars/Nikki Sixx,268956,8738371,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,268.956,0.03077873438882373,0.0,0.0
Smokin' in The Boys Room,Cub Coda/Michael Lutz,206837,6735408,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,206.837,0.03070890434551255,0.0,0.0
Primal Scream,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,286197,9421164,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,286.197,0.030378093407566198,0.0,0.0
Too Fast For Love,Nikki Sixx,200829,6580542,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,200.829,0.030518610777045416,0.35,0.21
Looks That Kill,Nikki Sixx,240979,7831122,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,240.979,0.030771963455555922,0.0,0.0
Shout At The Devil,Nikki Sixx,221962,7281974,0.99,Metal,Motley Crue Greatest Hits,Mötley Crüe,221.962,0.03048102066829681,0.0,0.0
Intro,Kurt Cobain,52218,1688527,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,52.218,0.030925179165035562,0.0,0.0
School,Kurt Cobain,160235,5234885,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,160.235,0.030609077372282294,0.0,0.0
Drain You,Kurt Cobain,215196,7013175,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,215.196,0.030684533039600465,0.0,0.0
Smells Like Teen Spirit,Nirvana,287190,9425215,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,287.19,0.03047039245258596,0.0,0.0
Been A Son,Kurt Cobain,127555,4170369,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,127.555,0.03058602248386174,0.0,0.0
Lithium,Kurt Cobain,250017,8148800,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,250.017,0.03068145002945219,0.0,0.0
Sliver,Kurt Cobain,116218,3784567,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,116.218,0.03070840072325315,0.0,0.0
Scentless Apprentice,Nirvana,211200,6898177,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,211.2,0.03061678469543475,0.0,0.0
Heart-Shaped Box,Kurt Cobain,281887,9210982,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,281.887,0.03060336020632762,0.0,0.0
Polly,Kurt Cobain,149995,4885331,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,149.995,0.030703139664436246,0.0,0.0
Breed,Kurt Cobain,208378,6759080,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,208.378,0.030829343638483345,0.0,0.0
Tourette's,Kurt Cobain,115591,3753246,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,115.591,0.030797608256959444,0.0,0.0
Blew,Kurt Cobain,216346,7096936,0.99,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana,216.346,0.03048442313697066,0.0,0.0
Smells Like Teen Spirit,Kurt Cobain,301296,9823847,0.99,Rock,Nevermind,Nirvana,301.296,0.030669858763069092,0.0,0.0
Breed,Kurt Cobain,183928,5984812,0.99,Rock,Nevermind,Nirvana,183.928,0.03073246076902666,0.0,0.0
Lithium,Kurt Cobain,256992,8404745,0.99,Rock,Nevermind,Nirvana,256.992,0.030577013341868194,0.0,0.0
Polly,Kurt Cobain,177031,5788407,0.99,Rock,Nevermind,Nirvana,177.031,0.030583716728972237,0.0,0.0
Lounge Act,Kurt Cobain,156786,5093635,0.99,Rock,Nevermind,Nirvana,156.786,0.030780768547412605,0.0,0.0
Stay Away,Kurt Cobain,212636,6956404,0.99,Rock,Nevermind,Nirvana,212.636,0.0305669423454992,0.0,0.0
Something In The Way,Kurt Cobain,230556,7472168,0.99,Rock,Nevermind,Nirvana,230.556,0.03085530196858529,0.0,0.0
Time,,96888,3124455,0.99,Rock,Compositores,O Terço,96.888,0.031009568068671178,0.0,0.0
P.S.Apareça,,209188,6842244,0.99,Rock,Compositores,O Terço,209.188,0.030573010842641683,0.0,0.0
Sangue Latino,,223033,7354184,0.99,Rock,Compositores,O Terço,223.033,0.030327361947974106,0.0,0.0
Folhas Secas,,161253,5284522,0.99,Rock,Compositores,O Terço,161.253,0.030514207339850226,0.0,0.0
Poeira,,267075,8784141,0.99,Rock,Compositores,O Terço,267.075,0.030404225068791587,0.0,0.0
Mágica,,233743,7627348,0.99,Rock,Compositores,O Terço,233.743,0.030645382903730103,0.0,0.0
Quem Mata A Mulher Mata O Melhor,,262791,8640121,0.99,Rock,Compositores,O Terço,262.791,0.030415199046402244,0.0,0.0
O Braço Da Minha Guitarra,,258351,8469531,0.99,Rock,Compositores,O Terço,258.351,0.030503578061170093,0.0,0.0
Mãe Terra,,306625,9949269,0.99,Rock,Compositores,O Terço,306.625,0.030818847093188453,0.0,0.0
Às Vezes,,330292,10706614,0.99,Rock,Compositores,O Terço,330.292,0.030849342285058562,0.0,0.0
Menino De Rua,,329795,10784595,0.99,Rock,Compositores,O Terço,329.795,0.03058019332204872,0.0,0.0
Prazer E Fé,,214831,7031383,0.99,Rock,Compositores,O Terço,214.831,0.030553164292145656,0.0,0.0
Elza,,199105,6517629,0.99,Rock,Compositores,O Terço,199.105,0.030548685726051607,0.0,0.0
Requebra,,240744,8010811,0.99,Latin,Olodum,Olodum,240.744,0.030052387954228356,0.0,0.0
Nossa Gente (Avisa Là),,188212,6233201,0.99,Latin,Olodum,Olodum,188.212,0.030195079542597775,0.0,0.0
Olodum - Alegria Geral,,233404,7754245,0.99,Latin,Olodum,Olodum,233.404,0.030100158042465772,0.0,0.0
Madagáscar Olodum,,252264,8270584,0.99,Latin,Olodum,Olodum,252.264,0.030501352746069684,0.0,0.0
Todo Amor (Asas Da Liberdade),,245133,8121434,0.99,Latin,Olodum,Olodum,245.133,0.03018346267420261,0.0,0.0
Denúncia,,159555,5327433,0.99,Latin,Olodum,Olodum,159.555,0.029949696223303044,0.0,0.0
"Olodum, A Banda Do Pelô",,146599,4900121,0.99,Latin,Olodum,Olodum,146.599,0.02991742448808917,0.0,0.0
Cartao Postal,,211565,7082301,0.99,Latin,Olodum,Olodum,211.565,0.029872353631962268,0.0,0.0
Jeito Faceiro,,217286,7233608,0.99,Latin,Olodum,Olodum,217.286,0.03003839854191712,0.0,0.0
Revolta Olodum,,230191,7557065,0.99,Latin,Olodum,Olodum,230.191,0.030460370527446833,0.0,0.0
Reggae Odoyá,,224470,7499807,0.99,Latin,Olodum,Olodum,224.47,0.02993010353466429,0.0,0.0
Protesto Do Olodum (Ao Vivo),,206001,6766104,0.99,Latin,Olodum,Olodum,206.001,0.030446029206763595,0.0,0.0
Olodum - Smile (Instrumental),,235833,7871409,0.99,Latin,Olodum,Olodum,235.833,0.029960709702672037,0.3,0.03
Vulcão Dub - Fui Eu,Bi Ribeira/Herbert Vianna/João Barone,287059,9495202,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,287.059,0.03023200559608948,0.0,0.0
Manguetown,Chico Science/Dengue/Lúcio Maia,162925,5382018,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,162.925,0.030272102397279236,0.0,0.0
Bora-Bora,Herbert Vianna,182987,6036046,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,182.987,0.030315706672878237,0.0,0.0
Vai Valer,Herbert Vianna,206524,6899778,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,206.524,0.029931977521595623,0.0,0.0
I Feel Good (I Got You) - Sossego,James Brown/Tim Maia,244976,8091302,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,244.976,0.030276462304830547,0.7,0.42000000000000004
Uns Dias,Herbert Vianna,240796,7931552,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,240.796,0.03035925377530148,0.0,0.0
Sincero Breu,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,208013,6921669,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,208.013,0.030052433885526742,0.0,0.0
Selvagem,Bi Ribeiro/Herbert Vianna/João Barone,148558,4942831,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,148.558,0.03005524566791784,0.0,0.0
Brasília 5:31,Herbert Vianna,178337,5857116,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,178.337,0.03044792010265803,0.0,0.0
Tendo A Lua,Herbert Vianna/Tet Tillett,198922,6568180,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,198.922,0.030285710805733095,0.0,0.0
Que País É Este,Renato Russo,216685,7137865,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,216.685,0.0303571165887839,0.0,0.0
Navegar Impreciso,Herbert Vianna,262870,8761283,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,262.87,0.030003596505215047,0.0,0.0
Feira Moderna,Beto Guedes/Fernando Brant/L Borges,182517,6001793,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,182.517,0.030410412355107882,0.0,0.0
Tequila - Lourinha Bombril (Parate Y Mira),Bahiano/Chuck Rio/Diego Blanco/Herbert Vianna,255738,8514961,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,255.738,0.030033960226006906,0.0,0.0
Vamo Batê Lata,Herbert Vianna,228754,7585707,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,228.754,0.03015592350192276,0.0,0.0
Life During Wartime,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,259186,8543439,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,259.186,0.030337432034102427,0.0,0.0
Nebulosa Do Amor,Herbert Vianna,203415,6732496,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,203.415,0.0302139058084847,0.0,0.0
Caleidoscópio,Herbert Vianna,256522,8484597,0.99,Latin,Acústico MTV,Os Paralamas Do Sucesso,256.522,0.030233846109603085,0.0,0.0
Mensagen De Amor (2000),Herbert Vianna,183588,6061324,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,183.588,0.03028843203234145,0.0,0.0
Lourinha Bombril,Bahiano/Diego Blanco/Herbert Vianna,159895,5301882,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,159.895,0.030158158932997753,0.0,0.0
La Bella Luna,Herbert Vianna,192653,6428598,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,192.653,0.029968120576212728,0.0,0.0
Busca Vida,Herbert Vianna,176431,5798663,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,176.431,0.03042615168358637,0.0,0.0
Uma Brasileira,Carlinhos Brown/Herbert Vianna,217573,7280574,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,217.573,0.029884044856902766,0.0,0.0
Luis Inacio (300 Picaretas),Herbert Vianna,198191,6576790,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,198.191,0.030134913840946725,0.0,0.0
Saber Amar,Herbert Vianna,202788,6723733,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,202.788,0.030160031637187258,0.0,0.0
Ela Disse Adeus,Herbert Vianna,226298,7608999,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,226.298,0.029740837132453297,0.0,0.0
O Amor Nao Sabe Esperar,Herbert Vianna,241084,8042534,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,241.084,0.029976124440381603,0.0,0.0
Aonde Quer Que Eu Va,Herbert Vianna/Paulo Sérgio Valle,258089,8470121,0.99,Latin,Arquivo II,Os Paralamas Do Sucesso,258.089,0.030470521023253386,0.0,0.0
Caleidoscópio,,211330,7000017,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,211.33,0.03018992668160663,0.0,0.0
Óculos,,219271,7262419,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,219.271,0.030192557052959902,0.0,0.0
Cinema Mudo,,227918,7612168,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,227.918,0.029941272972430457,0.0,0.0
Alagados,,302393,10255463,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,302.393,0.029486040757009214,0.0,0.0
Lanterna Dos Afogados,,190197,6264318,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,190.197,0.030361964383034196,0.0,0.0
Melô Do Marinheiro,,208352,6905668,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,208.352,0.03017115795314805,0.0,0.0
Vital E Sua Moto,,210207,6902878,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,210.207,0.030452081001576443,0.1,0.04000000000000001
O Beco,,189178,6293184,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,189.178,0.030060776865891734,0.0,0.0
Meu Erro,,208431,6893533,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,208.431,0.030235729632396045,0.0,0.0
Perplexo,,161175,5355013,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,161.175,0.030097966148728304,0.0,0.0
Me Liga,,229590,7565912,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,229.59,0.03034531725983596,0.0,0.0
Quase Um Segundo,,275644,8971355,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,275.644,0.030724901645292155,0.0,0.0
Selvagem,,245890,8141084,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,245.89,0.030203594509035897,0.0,0.0
Será Que Vai Chover?,,337057,11133830,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,337.057,0.030273230325952524,0.0,0.0
SKA,,148871,4943540,0.99,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,148.871,0.03011425011226773,0.0,0.0
Bark at the Moon,O. Osbourne,257252,4601224,0.99,Rock,Bark at the Moon (Remastered),Ozzy Osbourne,257.252,0.055909471045095825,0.0,0.0
I Don't Know,"B. Daisley, O. Osbourne & R. Rhoads",312980,5525339,0.99,Rock,Blizzard of Ozz,Ozzy Osbourne,312.98,0.0566444882386402,0.0,0.0
Crazy Train,"B. Daisley, O. Osbourne & R. Rhoads",295960,5255083,0.99,Rock,Blizzard of Ozz,Ozzy Osbourne,295.96,0.05631880600173204,-0.6,-0.54
Flying High Again,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290851,5179599,0.99,Rock,Diary of a Madman (Remastered),Ozzy Osbourne,290.851,0.05615318869279263,0.16,0.08639999999999999
"Mama, I'm Coming Home","L. Kilmister, O. Osbourne & Z. Wylde",251586,4302390,0.99,Rock,No More Tears (Remastered),Ozzy Osbourne,251.586,0.05847587038831905,0.0,0.0
No More Tears,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444358,7362964,0.99,Rock,No More Tears (Remastered),Ozzy Osbourne,444.358,0.06035042409551371,-0.25,-0.125
I Don't Know,"O. Osbourne, R. Daisley, R. Rhoads",283088,9207869,0.99,Metal,Tribute,Ozzy Osbourne,283.088,0.030744138518912466,0.0,0.0
Crazy Train,"O. Osbourne, R. Daisley, R. Rhoads",322716,10517408,0.99,Metal,Tribute,Ozzy Osbourne,322.716,0.030683986016326457,-0.6,-0.54
Believer,"O. Osbourne, R. Daisley, R. Rhoads",308897,10003794,0.99,Metal,Tribute,Ozzy Osbourne,308.897,0.030877984892531775,0.0,0.0
Mr. Crowley,"O. Osbourne, R. Daisley, R. Rhoads",344241,11184130,0.99,Metal,Tribute,Ozzy Osbourne,344.241,0.03077941690591937,0.0,0.0
Flying High Again,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",261224,8481822,0.99,Metal,Tribute,Ozzy Osbourne,261.224,0.03079809974790794,0.16,0.08639999999999999
Relvelation (Mother Earth),"O. Osbourne, R. Daisley, R. Rhoads",349440,11367866,0.99,Metal,Tribute,Ozzy Osbourne,349.44,0.030739278594592863,0.0,0.0
Steal Away (The Night),"O. Osbourne, R. Daisley, R. Rhoads",485720,15945806,0.99,Metal,Tribute,Ozzy Osbourne,485.72,0.030460674110797534,0.0,0.0
Suicide Solution (With Guitar Solo),"O. Osbourne, R. Daisley, R. Rhoads",467069,15119938,0.99,Metal,Tribute,Ozzy Osbourne,467.069,0.030890933547478832,0.0,0.0
Iron Man,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",172120,5609799,0.99,Metal,Tribute,Ozzy Osbourne,172.12,0.030682026218764702,0.0,0.0
Children Of The Grave,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",357067,11626740,0.99,Metal,Tribute,Ozzy Osbourne,357.067,0.03071084414031792,0.0,0.0
Goodbye To Romance,"O. Osbourne, R. Daisley, R. Rhoads",334393,10841337,0.99,Metal,Tribute,Ozzy Osbourne,334.393,0.030844258415728614,0.0,0.0
No Bone Movies,"O. Osbourne, R. Daisley, R. Rhoads",249208,8095199,0.99,Metal,Tribute,Ozzy Osbourne,249.208,0.030784666318888515,0.0,0.0
Dee,R. Rhoads,261302,8555963,0.99,Metal,Tribute,Ozzy Osbourne,261.302,0.0305403377737842,0.0,0.0
Shining In The Light,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",240796,7951688,0.99,Rock,Walking Into Clarksdale,Page & Plant,240.796,0.03028237526422063,0.4,0.27999999999999997
When The World Was Young,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",373394,12198930,0.99,Rock,Walking Into Clarksdale,Page & Plant,373.394,0.030608750111690123,0.1,0.04000000000000001
Upon A Golden Horse,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",232359,7594829,0.99,Rock,Walking Into Clarksdale,Page & Plant,232.359,0.030594368879141322,0.3,0.15
Blue Train,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",405028,13170391,0.99,Rock,Walking Into Clarksdale,Page & Plant,405.028,0.03075292145844417,0.0,0.0
Please Read The Letter,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",262112,8603372,0.99,Rock,Walking Into Clarksdale,Page & Plant,262.112,0.030466193952789673,0.0,0.0
Most High,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",336535,10999203,0.99,Rock,Walking Into Clarksdale,Page & Plant,336.535,0.03059630775066157,0.33,0.1716
Heart In Your Hand,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",230896,7598019,0.99,Rock,Walking Into Clarksdale,Page & Plant,230.896,0.03038897375750179,0.0,0.0
Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",318511,10396315,0.99,Rock,Walking Into Clarksdale,Page & Plant,318.511,0.030636913175485735,0.0,0.0
Burning Up,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",321619,10525136,0.99,Rock,Walking Into Clarksdale,Page & Plant,321.619,0.030557229854322073,0.0,0.0
When I Was A Child,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",345626,11249456,0.99,Rock,Walking Into Clarksdale,Page & Plant,345.626,0.030723796777373056,0.0,0.0
House Of Love,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",335699,10990880,0.99,Rock,Walking Into Clarksdale,Page & Plant,335.699,0.030543414176116924,0.5,0.3
Sons Of Freedom,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",246465,8087944,0.99,Rock,Walking Into Clarksdale,Page & Plant,246.465,0.030473133839700177,0.0,0.0
United Colours,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",330266,10939131,0.99,Soundtrack,Original Soundtracks 1,Passengers,330.266,0.030191246452757538,0.0,0.0
Your Blue Room,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",328228,10867860,0.99,Soundtrack,Original Soundtracks 1,Passengers,328.228,0.030201714044899363,0.0,0.0
Always Forever Now,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",383764,12727928,0.99,Soundtrack,Original Soundtracks 1,Passengers,383.764,0.030151333351351454,0.0,0.0
A Different Kind Of Blue,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",120816,3884133,0.99,Soundtrack,Original Soundtracks 1,Passengers,120.816,0.03110501107969269,0.19999999999999998,0.10666666666666666
Beach Sequence,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",212297,6928259,0.99,Soundtrack,Original Soundtracks 1,Passengers,212.297,0.030642185865164682,0.0,0.0
Miss Sarajevo,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",340767,11064884,0.99,Soundtrack,Original Soundtracks 1,Passengers,340.767,0.03079715973524892,0.0,0.0
Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",205087,6572813,0.99,Soundtrack,Original Soundtracks 1,Passengers,205.087,0.031202317789962988,0.0,0.0
One Minute Warning,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",279693,9335453,0.99,Soundtrack,Original Soundtracks 1,Passengers,279.693,0.029960302944056383,0.0,0.0
Corpse (These Chains Are Way Too Long),"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",214909,6920451,0.99,Soundtrack,Original Soundtracks 1,Passengers,214.909,0.031054189965364975,-0.05,-0.020000000000000004
Elvis Ate America,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",180166,5851053,0.99,Soundtrack,Original Soundtracks 1,Passengers,180.166,0.030792064266038952,0.0,0.0
Plot 180,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596,7253729,0.99,Soundtrack,Original Soundtracks 1,Passengers,221.596,0.030549252667145407,0.0,0.0
Theme From The Swan,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",203911,6638076,0.99,Soundtrack,Original Soundtracks 1,Passengers,203.911,0.030718388882561756,0.0,0.0
Wrathchild,Steve Harris,170396,5499390,0.99,Rock,The Beast Live,Paul D'Ianno,170.396,0.0309845273748543,0.0,0.0
Prowler,Steve Harris,240274,7782963,0.99,Rock,The Beast Live,Paul D'Ianno,240.274,0.03087179008817079,0.0,0.0
Murders In The Rue Morgue,Steve Harris,258638,8360999,0.99,Rock,The Beast Live,Paul D'Ianno,258.638,0.030933863285954228,0.0,0.0
Women In Uniform,Greg Macainsh,189936,6139651,0.99,Rock,The Beast Live,Paul D'Ianno,189.936,0.030935960366476858,0.0,0.0
Remember Tomorrow,Paul Di'Anno/Steve Harris,326426,10577976,0.99,Rock,The Beast Live,Paul D'Ianno,326.426,0.030859022557812574,0.0,0.0
Sanctuary,David Murray/Paul Di'Anno/Steve Harris,198844,6423543,0.99,Rock,The Beast Live,Paul D'Ianno,198.844,0.030955502282774477,0.0,0.0
